Application_Id,Parent_Application_Id,Process_Id,Payment_Status,Objection_Status,Manufactrer_Id,Created_On,Is_Service_Completed,Request_Id_Fk,Is_Service_Submitted,Application_To_Be_Received_By,Payment_Remarks,Payment_Status_Date,Payment_Status_By,Is_Payment_Required,Application_Status,Application_Status_Updated_By,Application_Status_Updated_On,Is_Output_Generated,Output_Generated_On,Output_File_Name,Output_BlobFileReference,Output_ContainerName,Amount,Is_District_Level,LicenseType,RejectionRemarks,EsewaApplication_Id,FinalOutput_FileName,FinalOutput_BlobReference,Is_data_MOved,Deleted_Esewa_Application_Id,ReceiptNo,PaymentAmount,PaymentDate,PaymentBy,date_difference
3501,5198,36,2,NULL,8583,39:59.6,1,2.02E+11,Submitted,1847561,NULL,55:44.0,8583,Yes,Approved,00:00.0,04:41.8,00:00.0,16:48.2,Sharma Khad Store  Upload_0e77827f.pdf,2021/september/20210912/1847561_15ba541c_abf9_459b_a25f_5897c021588b_dt_12092021_0325_40_470.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,89
3502,232,39,NULL,NULL,405,46:01.1,1,2.02E+11,Submitted,1846468,NULL,NULL,NULL,Yes,Rejected,NULL,44:23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Wrong document attached, submit affidavit of Jatinder singh M/s Kan Biosys",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3503,373,48,2,NULL,11328,46:28.9,1,2.02E+11,Submitted,1846007,NULL,51:49.0,11328,Yes,Approved,00:00.0,54:11.2,00:00.0,14:37.1,MALWA AGRO(1)_eede1260.pdf,2021/august/20210819/1846007_4b691b7c_b8dd_4569_b813_409bd0307073_dt_19082021_1114_40_047.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,41
3504,306,52,2,NULL,4903,49:06.1,1,2.02E+11,Submitted,1846046,NULL,23:09.9,4903,Yes,Approved,00:00.0,14:48.4,00:00.0,36:51.5,"Bansal and Deol Fertilizers, Jagran_f2b5ca26.pdf",2021/june/20210624/1846046_bf761e54_0fe9_4064_84b9_0d1def39a627_dt_24062021_0236_51_252.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,9
3505,6590,51,NULL,NULL,13394,49:46.8,0,2.02E+11,Submitted,1849736,NULL,NULL,NULL,Yes,Objection,NULL,49:46.8,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3506,3433,51,2,NULL,12424,13:11.4,0,2.02E+11,Submitted,1846884,NULL,45:32.0,12424,Yes,Pending,00:00.0,35:59.7,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3507,8782,35,2,NULL,18947,04:42.0,1,2.02E+11,Submitted,NULL,NULL,15:20.5,18947,Yes,Approved,00:00.0,07:55.4,00:00.0,32:36.4,verain_81e95bfe.pdf,2021/june/20210630/1847592_356a6a34_d02c_4f91_be95_e423f28325d5_dt_30062021_0932_33_685.pdf,agricultercontainer,1000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,15
3508,4263,60,2,NULL,3053,10:13.9,0,2.02E+11,Submitted,1846401,NULL,10:54.3,3053,Yes,Pending,00:00.0,30:30.7,NULL,NULL,NULL,NULL,NULL,100,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3509,8758,36,1,NULL,18576,12:29.2,0,2.02E+11,Submitted,1846401,NULL,NULL,NULL,Yes,Pending,00:00.0,54:29.9,NULL,NULL,NULL,NULL,NULL,1050,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3510,8730,52,2,NULL,11295,24:05.8,1,2.02E+11,Submitted,1846046,NULL,29:04.9,11295,Yes,Approved,00:00.0,11:07.8,00:00.0,17:17.4,Bansal Agro Service Centre (1)_03518c3d.pdf,2021/june/20210622/1846046_3e5cb10e_471f_4387_a7ba_d1f2372a3beb_dt_22062021_0317_17_258.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7
3511,4249,51,2,NULL,2498,18:40.6,1,2.02E+11,Submitted,1846401,NULL,31:30.0,2498,Yes,Approved,00:00.0,31:56.0,00:00.0,10:27.4,Garg fert 105 sma_4f2f74d9.pdf,2021/july/20210716/1846401_0c762fdb_d24c_4fb6_9509_2583be4ac8d2_dt_16072021_0210_24_420.pdf,agricultercontainer,50,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,31
3512,3256,51,2,NULL,2672,50:06.9,1,2.02E+11,Submitted,2050575,NULL,41:30.8,2672,Yes,Approved,00:00.0,37:24.7,00:00.0,25:45.0,guru kirpa_5b6db7a5.pdf,2021/june/20210616/2050575_33b8d024_79a2_4fd9_b391_36b81f158af7_dt_16062021_0125_42_688.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
3513,5686,36,1,NULL,13116,57:12.8,0,2.02E+11,Submitted,1847589,NULL,NULL,NULL,Yes,Pending,00:00.0,22:26.5,NULL,NULL,NULL,NULL,NULL,1000,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3514,5583,51,2,NULL,7712,36:30.4,0,2.02E+11,Submitted,1847589,NULL,09:44.9,7712,Yes,Pending,00:00.0,30:50.6,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3515,6022,51,2,NULL,13245,12:49.2,1,2.02E+11,Submitted,1847563,NULL,36:08.5,13245,Yes,Approved,00:00.0,31:41.3,00:00.0,41:25.5,DraftLicenseCopy (3)_09da3ae5.pdf,2021/july/20210716/1847563_d5788669_c4b9_4a1c_8be3_51e0a3f20e94_dt_16072021_0341_27_505.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,31
3516,4308,36,2,NULL,12699,52:26.5,1,2.02E+11,Submitted,1846242,NULL,12:59.9,12699,Yes,Approved,00:00.0,30:31.6,00:00.0,34:21.5,f 301_ec5e790d.pdf,2021/july/20210722/1846242_37239dbc_8d1b_48f8_b92a_b203fa09bcc9_dt_22072021_0734_23_190.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,37
3517,4683,51,NULL,NULL,1671,56:55.5,0,NULL,NULL,1846001,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3518,7047,28,2,NULL,8691,03:13.0,0,2.02E+11,Submitted,1847561,NULL,31:11.0,8691,Yes,Pending,00:00.0,11:33.4,NULL,NULL,NULL,NULL,NULL,1500,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3519,8119,51,2,NULL,8354,27:43.1,1,2.02E+11,Submitted,1846884,NULL,53:56.4,8354,Yes,Approved,00:00.0,52:02.7,00:00.0,54:25.2,WhatsApp Image 2021-07-13 at 3.03.35 PM_6f9d07ea.jpeg,2021/july/20210713/1846884_36ecde0d_e617_4f33_bf06_bdd08f1997c1_dt_13072021_0254_24_872.jpg,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,28
3520,4848,51,2,NULL,12855,54:35.6,0,2.02E+11,Submitted,1846001,NULL,46:48.5,12855,Yes,Pending,00:00.0,03:43.5,NULL,NULL,NULL,NULL,NULL,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3521,5394,51,NULL,NULL,12991,51:30.1,0,NULL,NULL,1847561,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3522,6923,52,2,NULL,11633,33:28.4,1,2.02E+11,Submitted,1849201,NULL,38:52.6,11633,Yes,Approved,00:00.0,57:21.8,00:00.0,53:01.5,tara chand and co_84268bd5.pdf,2021/june/20210621/1849201_8dc90c43_4b8b_4320_80ad_9af261cc2609_dt_21062021_0452_59_036.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,6
3523,6995,52,NULL,NULL,13520,32:46.0,0,2.02E+11,Submitted,1847691,NULL,NULL,NULL,Yes,NULL,NULL,32:46.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3524,5394,36,2,NULL,12991,06:16.7,1,2.02E+11,Submitted,1847561,NULL,28:24.7,12991,Yes,Approved,00:00.0,06:19.6,00:00.0,47:44.6,Ujagar Singh and Co upload_948f739c.pdf,2021/august/20210817/1847561_35d674fa_91af_4d4e_bd2d_f0cfe7515ff8_dt_17082021_0947_44_965.pdf,agricultercontainer,1050,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,63
3525,2268,36,2,NULL,5417,43:08.4,1,2.02E+11,Submitted,1848671,NULL,51:35.6,5417,Yes,Approved,00:00.0,30:15.6,00:00.0,10:43.0,Saini Fertilizer 139_a7daae39.pdf,2021/july/20210712/1848671_1769493a_564a_4342_a27f_23c7f6939715_dt_12072021_1110_40_103.pdf,agricultercontainer,1050,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26
3526,3234,51,2,NULL,914,23:48.4,1,2.02E+11,Submitted,2050575,NULL,41:08.3,914,Yes,Approved,00:00.0,24:04.0,00:00.0,59:33.6,Hari om agency_359b59cd.pdf,2021/july/20210714/2050575_d2bccc1a_5f7a_4511_af38_27d49eb95dce_dt_14072021_0959_30_559.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,28
3527,2516,51,2,NULL,4777,33:23.1,1,2.02E+11,Submitted,1848495,NULL,37:17.8,4777,Yes,Approved,00:00.0,18:56.2,00:00.0,20:07.1,License 19-07-21_6_283f4a11.pdf,2021/july/20210719/1848495_2b04eb62_1a42_464f_b087_a60e4ebd3f17_dt_19072021_1120_09_204.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,12
3528,7842,51,NULL,NULL,6883,55:16.1,0,NULL,NULL,1849736,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3529,5526,49,NULL,NULL,8849,21:11.0,0,NULL,NULL,1847561,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3530,8804,35,NULL,NULL,18965,18:57.7,0,NULL,Submitted,NULL,NULL,NULL,NULL,Yes,Pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3531,949,51,2,NULL,11243,57:04.0,0,2.02E+11,Submitted,1849196,NULL,46:19.4,11243,Yes,Pending,00:00.0,56:58.7,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3532,8784,51,2,NULL,6544,25:04.6,1,2.02E+11,Submitted,1849201,NULL,07:02.4,6544,Yes,Approved,00:00.0,04:22.4,00:00.0,13:58.3,Khalsa spray store(3)_9a410dbe.pdf,2021/july/20210705/1849201_e3c3cbd0_4bd1_4879_849e_3045b78ff552_dt_05072021_0813_55_763.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,19
3533,3515,51,2,NULL,8110,41:08.2,1,2.02E+11,Submitted,1846884,NULL,22:06.3,8110,Yes,Approved,00:00.0,53:58.3,00:00.0,57:05.1,WhatsApp Image 2021-07-06 at 9.04.14 AM (1)_5bd9a6da.jpeg,2021/july/20210706/1846884_76e83c01_d5b3_4a40_9aa2_c7481a4fe238_dt_06072021_0857_04_687.jpg,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,20
3534,4212,51,2,NULL,2215,05:00.8,1,2.02E+11,Submitted,1846401,NULL,02:47.1,2215,Yes,Approved,00:00.0,02:56.9,00:00.0,25:39.8,singla enterpries 58_5902060f.jpg,2021/august/20210812/1846401_cfec94e3_5e5b_413f_84be_f3848d96a1bb_dt_12082021_1125_39_527.jpg,agricultercontainer,50,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,45
3535,3007,51,2,NULL,3626,04:28.7,1,2.02E+11,Submitted,1846007,NULL,22:53.2,3626,Yes,Approved,00:00.0,06:53.2,00:00.0,00:42.5,goyal pesticide_e2e17273.pdf,2021/august/20210811/1846007_2cdfb379_3d9b_4ec5_b23b_0186c989e1a1_dt_11082021_0200_42_217.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,56
3536,1460,51,NULL,NULL,5894,11:04.7,0,NULL,NULL,1849201,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3537,213,52,2,NULL,5688,27:23.6,1,2.02E+11,Submitted,1849201,NULL,30:57.4,5688,Yes,Approved,00:00.0,29:02.5,00:00.0,19:36.0,673_0e2742bf.pdf,2021/june/20210616/1849201_77176954_fc1c_4922_8fa3_57c91d76ac82_dt_16062021_0219_33_705.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
3538,8810,35,NULL,NULL,18969,36:20.2,0,NULL,Submitted,NULL,NULL,NULL,NULL,Yes,Pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3539,1495,51,2,NULL,11646,37:37.8,1,2.02E+11,Submitted,1849201,NULL,41:54.7,11646,Yes,Approved,00:00.0,39:15.2,00:00.0,22:05.2,CamScanner 06-16-2021 14.22.26_50529b18.pdf,2021/june/20210616/1849201_d2afe908_ec72_4adf_84e6_5d39eed50757_dt_16062021_0222_02_846.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
3540,760,51,2,NULL,7195,59:19.4,0,2.02E+11,Submitted,1849196,NULL,39:55.6,7195,Yes,Pending,00:00.0,42:23.8,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3541,6156,36,2,NULL,9426,03:39.1,1,2.02E+11,Submitted,1847563,NULL,47:27.4,9426,Yes,Approved,00:00.0,45:23.9,00:00.0,40:54.1,DraftLicenseCopy (1)_6263ed17.pdf,2021/july/20210705/1847563_1d13d60e_ff08_410e_b575_d30e2c0bff17_dt_05072021_1040_51_556.pdf,agricultercontainer,1050,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,19
3542,8811,35,2,NULL,17110,16:15.7,1,2.02E+11,Submitted,NULL,NULL,50:18.4,17110,Yes,Approved,00:00.0,46:11.2,00:00.0,03:21.4,WhatsApp Image 2021-07-13 at 11.11.22 AM_7d62ecbe.jpeg,2021/july/20210713/1846884_9a22ff44_83ba_4c13_adc9_9573bbf712bc_dt_13072021_1103_21_073.jpg,agricultercontainer,1000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,27
3543,7022,52,NULL,NULL,11355,24:04.7,1,2.02E+11,Submitted,1846242,NULL,NULL,NULL,Yes,Rejected,NULL,33:23.7,NULL,NULL,NULL,NULL,NULL,NULL,1,1,"Part 2C is empty on 'O' Form no. 082,294 and IPL/002/EW/RC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3544,5721,51,1,NULL,13134,31:37.0,0,2.02E+11,Submitted,1847589,NULL,NULL,NULL,Yes,Pending,00:00.0,43:46.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3545,8812,35,2,NULL,18971,46:28.3,1,2.02E+11,Submitted,NULL,NULL,23:44.1,18971,Yes,Approved,00:00.0,00:14.7,00:00.0,30:21.3,556 sma js agro_64eee2e9.pdf,2021/august/20210803/1846401_898fcbc7_cd67_4b67_a8fa_536fc5b51994_dt_03082021_0330_24_856.pdf,agricultercontainer,1000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,48
3546,2427,36,2,NULL,4602,51:57.9,1,2.02E+11,Submitted,1847592,NULL,10:30.7,4602,Yes,Approved,00:00.0,04:02.5,00:00.0,44:21.5,ਵਾਹਿਗੁਰੂ ਕਿਸਾਨ ਸੇਵਾ ਸੈਂਟਰ_d9c73b6a.pdf,2021/june/20210630/1847592_e4227545_c3f6_46e3_8f4c_71bb4d989a05_dt_30062021_0144_23_882.pdf,agricultercontainer,1050,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,14
3547,8785,36,2,NULL,11680,13:47.9,1,2.02E+11,Submitted,1849201,NULL,06:19.3,11680,Yes,Approved,00:00.0,57:51.8,00:00.0,20:52.5,dharm pal_79f76838.pdf,2021/june/20210628/1849201_1f7c9e98_1a0f_4947_b224_f3e1c0fdf307_dt_28062021_0420_52_112.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,12
3548,5049,51,2,NULL,1009,51:35.5,1,2.02E+11,Submitted,1847681,NULL,16:13.6,1009,Yes,Approved,00:00.0,08:38.3,00:00.0,38:39.6,Chadha fertilizer addition _1bef20e1.pdf,2021/july/20210728/1847681_34949607_4100_463b_b406_633f6b0c784b_dt_28072021_1038_40_664.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,42
3549,3330,51,2,NULL,12394,28:32.7,1,2.02E+11,Submitted,2050575,NULL,23:01.8,12394,Yes,Approved,00:00.0,54:23.6,00:00.0,21:41.4,Dhawan pesticides_702e1f7f.pdf,2021/july/20210707/2050575_13c54950_84f1_48a6_8f7e_af90d03eb78e_dt_07072021_1021_43_468.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,13
3550,1651,51,NULL,NULL,5754,45:23.8,0,NULL,NULL,1849201,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3551,1340,51,2,NULL,6565,08:35.8,0,2.02E+11,Submitted,1849201,NULL,01:04.6,6565,Yes,Pending,00:00.0,46:46.3,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3552,8772,35,2,NULL,14847,04:18.8,1,2.02E+11,Submitted,NULL,NULL,50:36.6,14847,Yes,Approved,00:00.0,16:42.5,00:00.0,32:01.0,CamScanner 07-20-2021 11.40.12_dabd7020.pdf,2021/july/20210720/1846046_62775dfb_e9e1_44ff_99f6_5dd59242778b_dt_20072021_1132_00_077.pdf,agricultercontainer,1000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,34
3553,5793,36,2,NULL,7403,07:18.3,0,2.02E+11,Submitted,1847589,NULL,03:47.6,7403,Yes,Pending,00:00.0,43:15.5,NULL,NULL,NULL,NULL,NULL,1000,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3554,8813,35,2,NULL,18973,20:57.9,0,2.02E+11,Submitted,NULL,NULL,11:15.4,18973,Yes,Pending,00:00.0,34:13.1,NULL,NULL,NULL,NULL,NULL,1500,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3555,23,52,2,NULL,11195,32:35.5,1,2.02E+11,Submitted,1847563,NULL,43:10.3,11195,Yes,Approved,00:00.0,40:30.3,00:00.0,01:34.8,DraftLicenseCopy (46)_0d54648d.pdf,2021/august/20210826/1847563_5c7b9103_5cb0_4b55_89ae_af5cb344cb76_dt_26082021_1112_29_718.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,71
3556,252,38,2,NULL,340,47:09.4,0,2.02E+11,Submitted,1846468,NULL,28:07.2,340,Yes,Pending,00:00.0,41:18.6,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3557,8771,35,NULL,NULL,18940,36:10.1,0,2.02E+11,Submitted,NULL,NULL,NULL,NULL,Yes,Objection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3558,3335,51,2,NULL,3583,35:48.4,0,2.02E+11,Submitted,2050575,NULL,12:59.6,3583,Yes,Pending,00:00.0,30:19.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3559,8760,36,NULL,NULL,18578,11:06.7,0,2.02E+11,Submitted,1846401,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3560,1330,51,2,NULL,11608,58:09.8,1,2.02E+11,Submitted,1849201,NULL,40:41.3,11608,Yes,Approved,00:00.0,59:29.0,00:00.0,54:28.1,nanda kheti store-compressed_4c9e989b.pdf,2021/june/20210621/1849201_9b69b04e_ea6c_48de_8f1f_e54c215e3730_dt_21062021_0254_25_700.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,5
3561,2156,51,2,NULL,11979,11:10.5,1,2.02E+11,Submitted,1848671,NULL,22:03.7,11979,Yes,Approved,00:00.0,37:44.0,00:00.0,12:28.9,Perm Nath Narinder saila khurd 24-212_cff06c4b.pdf,2021/july/20210712/1848671_772e6127_96f5_40c8_8afe_82e28f9aca39_dt_12072021_1112_25_849.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,26
3562,268,52,2,NULL,5463,22:48.8,1,2.02E+11,Submitted,1847592,NULL,26:15.4,5463,Yes,Approved,00:00.0,20:53.2,00:00.0,43:23.8,ਅਗਰਵਾਲ ਸੇਲਜ਼ ਕਾਰਪੋਰੇਸ਼ਨ ਨਕੋਦਰ ਹੋਲਸੇਲ_e64b1652.pdf,2021/june/20210621/1847592_5f5e3293_cd96_4f2d_9f4e_aa08bdae0e09_dt_21062021_0343_21_536.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,5
3563,7661,51,NULL,NULL,6657,35:34.8,0,NULL,NULL,1849201,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3564,6029,36,2,NULL,13246,45:52.1,0,2.02E+11,Submitted,1847563,NULL,01:41.6,13246,Yes,Pending,00:00.0,46:30.6,NULL,NULL,NULL,NULL,NULL,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3565,8764,36,2,NULL,3093,11:59.2,1,2.02E+11,Submitted,1846242,NULL,40:56.7,3093,Yes,Approved,00:00.0,39:17.2,00:00.0,36:02.5,f 130_3dbeb4b3.pdf,2021/july/20210706/1846242_20b4d1ee_3dd3_47f8_a712_f8057d4c6033_dt_06072021_1236_02_044.pdf,agricultercontainer,1050,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,20
3566,2446,51,2,NULL,12095,25:25.7,1,2.02E+11,Submitted,1847592,NULL,42:28.8,12095,Yes,Approved,00:00.0,30:57.5,00:00.0,37:07.0,ਸੋਨੀ ਕੇ ਐਸ ਕੇ_ff217a58.pdf,2021/june/20210630/1847592_994e2970_ee97_450e_a621_3fa285201463_dt_30062021_0137_09_375.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,14
3567,2254,28,2,NULL,5387,37:13.7,1,2.02E+11,Submitted,1848671,NULL,03:43.9,5387,Yes,Approved,00:00.0,02:21.9,00:00.0,05:07.7,bulhowal khad store 420_4d3a840a.pdf,2021/june/20210630/1848671_70e6b6d1_fad9_4d43_a638_2f75e763360d_dt_30062021_0905_05_186.pdf,agricultercontainer,1550,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,14
3568,3850,51,2,NULL,12614,00:57.7,0,2.02E+11,Submitted,1846884,NULL,07:58.0,12614,Yes,Pending,00:00.0,37:00.0,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
3569,8814,33,2,NULL,4776,01:55.8,1,2.02E+11,Submitted,NULL,NULL,34:02.3,4776,Yes,Approved,00:00.0,49:12.8,00:00.0,08:12.1,Licensed_7_c152e90c.pdf,2021/june/20210626/1848495_c211a991_cffb_4dae_9edd_8874a8f3ecac_dt_26062021_1208_11_818.pdf,agricultercontainer,1500,1,1,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,9
3570,2321,51,2,NULL,5387,17:42.5,1,2.02E+11,Submitted,1848671,NULL,11:57.8,5387,Yes,Approved,00:00.0,01:02.6,00:00.0,04:16.2,bulhowal khad store 76-210_8ca2634b.pdf,2021/june/20210630/1848671_cfe1b2a1_c5e3_4c18_88bb_79b9d4b70942_dt_30062021_0904_13_644.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7
3572,345,52,2,NULL,11312,56:03.9,1,2.02E+11,Submitted,1846046,NULL,36:45.9,11312,Yes,Approved,00:00.0,18:30.4,00:00.0,24:05.6,Sardar Fetilizers_bd867c5e.pdf,2021/june/20210624/1846046_926c8de4_9779_4bfa_b206_31cf59f20056_dt_24062021_0424_05_492.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,6
3573,8407,51,2,NULL,18474,13:25.5,1,2.02E+11,Submitted,1846001,NULL,22:42.1,18474,Yes,Approved,00:00.0,59:01.7,00:00.0,32:36.8,Shiva_a4d708da.pdf,2021/july/20210713/1846001_05d8af79_4366_4e40_9f6c_2ff6f44d8456_dt_13072021_1132_35_910.pdf,agricultercontainer,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,26
